TrapID,Habitat,Trap_Type,Sampling_Dates,Start_Date,End_Date,Sampling_Duration,Sampling_Session,Month,Week_of_Year,End_Day_of_the_Year,Order,Family,Lowest_Det,Count,Count per Day, Quad Veg Cover , Quad Native Veg Cover ,Quad Non-Native Veg Cover,NQ Native Veg Cover,NQ Non-Native Veg Cover,Quad Grass Cover,Quad Native Grass Cover,Quad Non-Native Grass Cover,NQ Non-Native Grass,Quad Herbaceous Cover,Quad Native Herb Cover,Quad Non-Native Herb Cover,NQ Native Herb,NQ Non-Native Herb,Quad Shrub Cover (Native),NQ Shrub Cover (Native),NQ Tree Cover (Native),Moss Cover,Bare Ground,Thatch Cover,Thatch Depth (cm),Quad Veg Height (cm),Min pH,Max pH,Avg. pH,Min Soil Max Salinity,Avg Soil Max Salinity,Max Soil Max Salinity,Min Soil Max %CaCO3,Avg Soil Max %CaCO3,Max Soil Max %CaCO3,Quad. Number of Spp.,NQ Number of Spp.,Quad. Native Spp.,NQ Native Spp.,Quad. Non-Native Spp.,NQ Non-Native Spp.,Quad. Unknown Spp. (e.g. Moss),NQ Unknown Spp. (e.g. Moss),Quad Native Grass Spp.,Quad. Non-Native Grass Spp.,NQ Non-Native Grass Spp.,Quad. Native Herb Spp.,NQ Native Herb Spp.,Quad. Non-Native Herb Spp.,NQ Non-Native Herb Spp.,Quad. Native Shrub Spp.,NQ Native Shrub Spp.,NQ Tree Spp.,Quad. Dominant Species Name,Quad. Dominant Species Type,NQ Dominant Species Name,NQ Dominant Species Type
AG-YPT-01,Non-native Annual Grassland,YPT,"March 31-April 1, 2016",3/31/2016,4/1/2016,1,Spring 1,April,14,92,Isopoda,Porcellionidae,Porcellio,0,0.0,93,1,92, -   , -   ,84, -   ,84, -   ,9,1,8, -   , -   , -   , -   , -   , -   ,3,3.7,1.5,50.4,5.1,8.1,6.6,1,5.9,12, -   ,2.7,5,12, -   ,2, -   ,10, -   , -   , -   , -   ,5, -   ,2, -   ,5, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,Non-native Annual Grassland,YPT,"March 31-April 1, 2016",3/31/2016,4/1/2016,1,Spring 1,April,14,92,Collembola,Bourletiellidae,Bourletiellidae,25,25.0,93,1,92, -   , -   ,84, -   ,84, -   ,9,1,8, -   , -   , -   , -   , -   , -   ,3,3.7,1.5,50.4,5.1,8.1,6.6,1,5.9,12, -   ,2.7,5,12, -   ,2, -   ,10, -   , -   , -   , -   ,5, -   ,2, -   ,5, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,Non-native Annual Grassland,YPT,"March 31-April 1, 2016",3/31/2016,4/1/2016,1,Spring 1,April,14,92,Dermaptera,Forficulidae,Forficulidae,1,1.0,93,1,92, -   , -   ,84, -   ,84, -   ,9,1,8, -   , -   , -   , -   , -   , -   ,3,3.7,1.5,50.4,5.1,8.1,6.6,1,5.9,12, -   ,2.7,5,12, -   ,2, -   ,10, -   , -   , -   , -   ,5, -   ,2, -   ,5, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,Non-native Annual Grassland,YPT,"March 31-April 1, 2016",3/31/2016,4/1/2016,1,Spring 1,April,14,92,Isopoda,Armadillidiidae,Armadillidium,3,3.0,93,1,92, -   , -   ,84, -   ,84, -   ,9,1,8, -   , -   , -   , -   , -   , -   ,3,3.7,1.5,50.4,5.1,8.1,6.6,1,5.9,12, -   ,2.7,5,12, -   ,2, -   ,10, -   , -   , -   , -   ,5, -   ,2, -   ,5, -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 25-26, 2016",4/25/2016,4/26/2016,1,Spring 2,April,18,117,Archaeognatha,Machilidae,Machilidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 25-26, 2016",4/25/2016,4/26/2016,1,Spring 2,April,18,117,Collembola,Bourletiellidae,Bourletiellidae,10,10.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 25-26, 2016",4/25/2016,4/26/2016,1,Spring 2,April,18,117,Collembola,Entomobryidae,Entomobryidae,22,22.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 25-26, 2016",4/25/2016,4/26/2016,1,Spring 2,April,18,117,Dermaptera,Forficulidae,Forficulidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 25-26, 2016",4/25/2016,4/26/2016,1,Spring 2,April,18,117,Collembola,Isotomidae,Isotomidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 25-26, 2016",4/25/2016,4/26/2016,1,Spring 2,April,18,117,Isopoda,Porcellionidae,Porcellio,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 25-26, 2016",4/25/2016,4/26/2016,1,Spring 2,April,18,117,Isopoda,Armadillidiidae,Armadillidium,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Archaeognatha,Machilidae,Machilidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Collembola,Bourletiellidae,Bourletiellidae,11,11.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Collembola,Entomobryidae,Entomobryidae,62,62.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Collembola,Isotomidae,Isotomidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Isopoda,Porcellionidae,Porcellio,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Dermaptera,Forficulidae,Forficulidae,1,1.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"April 6-7, 2016",4/6/2016,4/7/2016,1,Spring 1,April,15,98,Isopoda,Armadillidiidae,Armadillidium,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"June 30-July 1, 2016",6/30/2016,7/1/2016,1,Summer,June,27,183,Archaeognatha,Machilidae,Machilidae,25,25.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"June 30-July 1, 2016",6/30/2016,7/1/2016,1,Summer,June,27,183,Collembola,Entomobryidae,Entomobryidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"June 30-July 1, 2016",6/30/2016,7/1/2016,1,Summer,June,27,183,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"June 30-July 1, 2016",6/30/2016,7/1/2016,1,Summer,June,27,183,Isopoda,Porcellionidae,Porcellio,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"June 30-July 1, 2016",6/30/2016,7/1/2016,1,Summer,June,27,183,Collembola,Isotomidae,Isotomidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"June 30-July 1, 2016",6/30/2016,7/1/2016,1,Summer,June,27,183,Dermaptera,Forficulidae,Forficulidae,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,Non-native Annual Grassland,YPT,"June 30-July 1, 2016",6/30/2016,7/1/2016,1,Summer,June,27,183,Isopoda,Armadillidiidae,Armadillidium,0,0.0,95,3.3,91.7, -   , -   ,26, -   ,26, -   ,69,3.3,65.7, -   , -   , -   , -   , -   , -   ,20,20,0,8.7,4.9,7.8,6.3,1,3.8,16, -   ,2,3,12, -   ,2, -   ,10, -   , -   , -   , -   ,3, -   ,2, -   ,7, -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Entomobryidae,Entomobryidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Collembola,Isotomidae,Isotomidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Isopoda,Porcellionidae,Porcellio,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Archaeognatha,Machilidae,Machilidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Dermaptera,Forficulidae,Forficulidae,1,1.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"April 14-15, 2016",4/14/2016,4/15/2016,1,Spring 1,April,16,106,Isopoda,Armadillidiidae,Armadillidium,2,2.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"July 28-29, 2016",7/28/2016,7/29/2016,1,Summer,July,31,211,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"July 28-29, 2016",7/28/2016,7/29/2016,1,Summer,July,31,211,Collembola,Entomobryidae,Entomobryidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"July 28-29, 2016",7/28/2016,7/29/2016,1,Summer,July,31,211,Collembola,Isotomidae,Isotomidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"July 28-29, 2016",7/28/2016,7/29/2016,1,Summer,July,31,211,Dermaptera,Forficulidae,Forficulidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"July 28-29, 2016",7/28/2016,7/29/2016,1,Summer,July,31,211,Archaeognatha,Machilidae,Machilidae,75,75.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"July 28-29, 2016",7/28/2016,7/29/2016,1,Summer,July,31,211,Isopoda,Armadillidiidae,Armadillidium,1,1.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"July 28-29, 2016",7/28/2016,7/29/2016,1,Summer,July,31,211,Isopoda,Porcellionidae,Porcellio,1,1.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Archaeognatha,Machilidae,Machilidae,171,171.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Collembola,Bourletiellidae,Bourletiellidae,8,8.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Collembola,Entomobryidae,Entomobryidae,30,30.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Collembola,Isotomidae,Isotomidae,1,1.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Isopoda,Armadillidiidae,Armadillidium,3,3.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Dermaptera,Forficulidae,Forficulidae,0,0.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,Non-native Annual Grassland,YPT,"May 24-25, 2016",5/24/2016,5/25/2016,1,Spring 2,May,22,146,Isopoda,Porcellionidae,Porcellio,1,1.0,127.7,4,123.7, -   ,5,97.7, -   ,97.7, -   ,29.7,3.7,26, -   ,5,0.3, -   , -   , -   ,0.7,16.7,0.5,39.2,4.8,8.1,6.4,1,11.9,63, -   ,4.7,28,15,1,2, -   ,13,1, -   , -   , -   ,5, -   ,1, -   ,8,1,1, -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-PIT-01,Non-native Annual Grassland,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,108,Collembola,Bourletiellidae,Bourletiellidae,0,0.0,121.3,18.3,103, -   ,9,90.3, -   ,90.3, -   ,31,18.3,12.7, -   ,9, -   , -   , -   , -   , -   ,8.3,1.2,50.1,4.9,8.2,6.5,1,15,63, -   ,3.8,8,8,1,1, -   ,7,1, -   , -   , -   ,4, -   ,1, -   ,3,1, -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AS-PIT-01,Non-native Annual Grassland,PIT,"April 11-17, 2016",4/11/2016,4/17/2016,6,Spring 1,April,16,108,Collembola,Entomobryidae,Entomobryidae,0,0.0,121.3,18.3,103, -   ,9,90.3, -   ,90.3, -   ,31,18.3,12.7, -   ,9, -   , -   , -   , -   , -   ,8.3,1.2,50.1,4.9,8.2,6.5,1,15,63, -   ,3.8,8,8,1,1, -   ,7,1, -   , -   , -   ,4, -   ,1, -   ,3,1, -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
