TrapID,Habitat,Trap,Date,Month,End_Day_of_the_Year,Trapping_Duration,Order,Family,Lowest_Det,Count, Quad Veg Cover , Quad Native Veg Cover ,Quad Non-Native Veg Cover,NQ Native Veg Cover,NQ Non-Native Veg Cover,Quad Grass Cover,Quad Native Grass Cover,Quad Non-Native Grass Cover,NQ Non-Native Grass,Quad Herbaceous Cover,Quad Native Herb Cover,Quad Non-Native Herb Cover,NQ Native Herb,NQ Non-Native Herb,Quad Shrub Cover (Native),NQ Shrub Cover (Native),NQ Tree Cover (Native),Moss Cover,Bare Ground,Thatch Cover,Thatch Depth (cm),Quad Veg Height (cm),Min pH,Max pH,Avg. pH,Min Soil Max Salinity,Avg Soil Max Salinity,Max Soil Max Salinity,Min Soil Max %CaCO3,Avg Soil Max %CaCO3,Max Soil Max %CaCO3,Quad. Number of Spp.,NQ Number of Spp.,Quad. Native Spp.,NQ Native Spp.,Quad. Non-Native Spp.,NQ Non-Native Spp.,Quad. Unknown Spp. (e.g. Moss),NQ Unknown Spp. (e.g. Moss),Quad Native Grass Spp.,Quad. Non-Native Grass Spp.,NQ Non-Native Grass Spp.,Quad. Native Herb Spp.,NQ Native Herb Spp.,Quad. Non-Native Herb Spp.,NQ Non-Native Herb Spp.,Quad. Native Shrub Spp.,NQ Native Shrub Spp.,NQ Tree Spp.,Quad. Dominant Species Name,Quad. Dominant Species Type,NQ Dominant Species Name,NQ Dominant Species Type
AG-YPT-01,AG,YPT,"June 23-24, 2016",June,176,1,Isopoda,Porcellionidae,Porcellio,0, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG,YPT,"June 23-24, 2016",June,176,1,Dermaptera,Forficulidae,Forficulidae,0, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG,YPT,"June 23-24, 2016",June,176,1,Isopoda,Armadillidiidae,Armadillidium,17, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG,YPT,"March 31-April 1, 2016",March,92,1,Collembola,Entomobryidae,Entomobryidae,43, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG,YPT,"March 31-April 1, 2016",March,92,1,Collembola,Isotomidae,Isotomidae,1, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG,YPT,"March 31-April 1, 2016",March,92,1,Archaeognatha,Machilidae,Machilidae,6, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG ,YPT,"March 31-April 1, 2016",March,92,1,Isopoda,Porcellionidae,Porcellio,0, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG,YPT,"March 31-April 1, 2016",March,92,1,Collembola,Bourletiellidae,Bourletiellidae,25, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG,YPT,"March 31-April 1, 2016",March,92,1,Dermaptera,Forficulidae,Forficulidae,1, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-01,AG,YPT,"March 31-April 1, 2016",March,92,1,Isopoda,Armadillidiidae,Armadillidium,3, 93.0 , 1.0 , 92.0 , -   , -   , 84.0 , -   , 84.0 , -   , 9.0 , 1.0 , 8.0 , -   , -   , -   , -   , -   , -   , 3.0 , 3.7 , 1.5 , 50.4 , 5.1 , 8.1 , 6.6 , 1.0 , 5.9 , 12.0 , -   , 2.7 , 5.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 5.0 , -   , 2.0 , -   , 5.0 , -   , -   , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-02,AG,YPT,"April 25-26, 2016",April,117,1,Archaeognatha,Machilidae,Machilidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 25-26, 2016",April,117,1,Collembola,Bourletiellidae,Bourletiellidae,10, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 25-26, 2016",April,117,1,Collembola,Entomobryidae,Entomobryidae,22, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 25-26, 2016",April,117,1,Dermaptera,Forficulidae,Forficulidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 25-26, 2016",April,117,1,Collembola,Isotomidae,Isotomidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 25-26, 2016",April,117,1,Isopoda,Porcellionidae,Porcellio,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 25-26, 2016",April,117,1,Isopoda,Armadillidiidae,Armadillidium,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 6-7, 2016",April,98,1,Archaeognatha,Machilidae,Machilidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 6-7, 2016",April,98,1,Collembola,Bourletiellidae,Bourletiellidae,11, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 6-7, 2016",April,98,1,Collembola,Entomobryidae,Entomobryidae,62, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 6-7, 2016",April,98,1,Collembola,Isotomidae,Isotomidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 6-7, 2016",April,98,1,Isopoda,Porcellionidae,Porcellio,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 6-7, 2016",April,98,1,Dermaptera,Forficulidae,Forficulidae,1, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"April 6-7, 2016",April,98,1,Isopoda,Armadillidiidae,Armadillidium,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"June 30-July 1, 2016",June,183,1,Archaeognatha,Machilidae,Machilidae,25, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"June 30-July 1, 2016",June,183,1,Collembola,Entomobryidae,Entomobryidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"June 30-July 1, 2016",June,183,1,Collembola,Bourletiellidae,Bourletiellidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"June 30-July 1, 2016",June,183,1,Isopoda,Porcellionidae,Porcellio,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"June 30-July 1, 2016",June,183,1,Collembola,Isotomidae,Isotomidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"June 30-July 1, 2016",June,183,1,Dermaptera,Forficulidae,Forficulidae,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-02,AG,YPT,"June 30-July 1, 2016",June,183,1,Isopoda,Armadillidiidae,Armadillidium,0, 95.0 , 3.3 , 91.7 , -   , -   , 26.0 , -   , 26.0 , -   , 69.0 , 3.3 , 65.7 , -   , -   , -   , -   , -   , -   , 20.0 , 20.0 , 0.0 , 8.7 , 4.9 , 7.8 , 6.3 , 1.0 , 3.8 , 16.0 , -   , 2.0 , 3.0 , 12.0 , -   , 2.0 , -   , 10.0 , -   , -   , -   , -   , 3.0 , -   , 2.0 , -   , 7.0 , -   , -   , -   , -   , Erodium botrys , Non-Native Annual Herb , -   , -   
AG-YPT-03,AG,YPT,"April 14-15, 2016",April,106,1,Collembola,Entomobryidae,Entomobryidae,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"April 14-15, 2016",April,106,1,Collembola,Bourletiellidae,Bourletiellidae,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"April 14-15, 2016",April,106,1,Collembola,Isotomidae,Isotomidae,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"April 14-15, 2016",April,106,1,Isopoda,Porcellionidae,Porcellio,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"April 14-15, 2016",April,106,1,Archaeognatha,Machilidae,Machilidae,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"April 14-15, 2016",April,106,1,Dermaptera,Forficulidae,Forficulidae,1, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"April 14-15, 2016",April,106,1,Isopoda,Armadillidiidae,Armadillidium,2, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"July 28-29, 2016",July,211,1,Collembola,Bourletiellidae,Bourletiellidae,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"July 28-29, 2016",July,211,1,Collembola,Entomobryidae,Entomobryidae,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"July 28-29, 2016",July,211,1,Collembola,Isotomidae,Isotomidae,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
AG-YPT-03,AG,YPT,"July 28-29, 2016",July,211,1,Dermaptera,Forficulidae,Forficulidae,0, 127.7 , 4.0 , 123.7 , -   , 5.0 , 97.7 , -   , 97.7 , -   , 29.7 , 3.7 , 26.0 , -   , 5.0 , 0.3 , -   , -   , -   , 0.7 , 16.7 , 0.5 , 39.2 , 4.8 , 8.1 , 6.4 , 1.0 , 11.9 , 63.0 , -   , 4.7 , 28.0 , 15.0 , 1.0 , 2.0 , -   , 13.0 , 1.0 , -   , -   , -   , 5.0 , -   , 1.0 , -   , 8.0 , 1.0 , 1.0 , -   , -   , Bromus diandrus , Non-Native Invasive Annual Grass , -   , -   
